0.029512882,0.001286745,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.93798E-07,5.94291E-09,0.030799627,4.80932E-07
0.029178858,0.001162767,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.22016E-06,2.19843E-09,0.030341625,1.32594E-06
0.029459953,0.001121759,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.78172E-07,7.7256E-09,0.030581713,8.30664E-07
0.029745102,0.001066923,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.89835E-07,2.03723E-08,0.030812025,4.63891E-07
0.029051781,0.001092434,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.51705E-06,1.37407E-08,0.030144215,1.81955E-06
0.029544115,0.001070023,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.46639E-07,1.94972E-08,0.030614138,7.7261E-07
0.031294107,0.001115799,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.0214E-06,8.80892E-09,0.032409906,8.40497E-07
0.029467106,0.001124144,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.66443E-07,7.31217E-09,0.030591249,8.13371E-07
0.033067942,0.001122952,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,7.75331E-06,7.51746E-09,0.034190893,7.27798E-06
0.029844999,0.001137733,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.92252E-07,5.17268E-09,0.030982733,2.60495E-07
0.029829025,0.001062155,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.06516E-07,2.17563E-08,0.03089118,3.62332E-07
0.029210091,0.001089334,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.15213E-06,1.4477E-08,0.030299425,1.42491E-06
0.03253603,0.001123905,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.07405E-06,7.353E-09,0.033659935,4.69509E-06
0.030025005,0.001100063,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.68016E-08,1.20103E-08,0.031125069,1.35462E-07
0.030831099,0.001066685,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.99902E-07,2.04404E-08,0.031897783,1.63752E-07
0.029632092,0.001382113,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.24288E-07,2.97417E-08,0.031014204,2.29361E-07
0.028822184,0.001083136,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.13534E-06,1.60071E-08,0.029905319,2.52111E-06
0.029499054,0.001248598,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.15301E-07,1.51658E-09,0.030747652,5.55723E-07
0.029193878,0.00114727,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.1872E-06,3.89184E-09,0.030341148,1.32704E-06
0.028733969,0.001097441,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.40094E-06,1.2592E-08,0.029831409,2.76128E-06
0.029633045,0.001271009,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.23046E-07,3.76439E-09,0.030904055,3.46998E-07
0.029482126,0.00107646,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.42144E-07,1.77409E-08,0.030558586,8.73354E-07
0.02996707,0.001264334,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.00106E-07,2.98978E-09,0.031231403,6.84957E-08
0.034384012,0.00113678,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.68145E-05,5.31077E-09,0.035520792,1.62221E-05
0.030229092,0.001084328,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.9565E-09,1.57069E-08,0.031313419,3.22924E-08
0.029526949,0.001075029,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.72317E-07,1.8124E-08,0.030601978,7.94134E-07
0.031970978,0.001105547,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.8477E-06,1.08384E-08,0.033076525,2.50717E-06
0.030205965,0.001102209,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.0063E-09,1.15446E-08,0.031308174,3.4205E-08
0.029623985,0.001063108,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.34914E-07,2.14758E-08,0.030687094,6.49679E-07
0.029086828,0.001135588,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.43194E-06,5.48594E-09,0.030222416,1.61469E-06
0.029009104,0.001105785,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.624E-06,1.07889E-08,0.030114889,1.89952E-06
0.03111887,0.001144886,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.97901E-07,4.195E-09,0.032263756,5.93879E-07
0.029534101,0.001081944,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.61546E-07,1.63102E-08,0.030616045,7.69261E-07
0.029099941,0.001109838,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.40073E-06,9.9633E-09,0.03020978,1.64696E-06
0.029119968,0.001293659,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.35373E-06,7.05674E-09,0.030413628,1.1653E-06
0.031796932,0.001267195,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.29058E-06,3.31084E-09,0.033064127,2.46806E-06
0.029787064,0.001106739,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.46415E-07,1.05917E-08,0.030893803,3.59182E-07
0.036472082,0.001195908,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,3.8299E-05,1.88986E-10,0.03766799,3.8129E-05
0.030236006,0.001135111,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.25241E-09,5.5568E-09,0.031371117,1.48849E-08
0.029314995,0.001124382,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,9.37935E-07,7.27145E-09,0.030439377,1.11038E-06
0.02926898,0.001097441,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.02918E-06,1.2592E-08,0.030366421,1.26945E-06
0.03006196,0.001192331,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.90645E-08,3.00103E-10,0.031254292,5.70391E-08
0.028679848,0.001097679,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.57159E-06,1.25386E-08,0.029777527,2.94326E-06
0.029067993,0.001161098,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.47737E-06,2.35772E-09,0.030229092,1.59777E-06
0.02941823,0.001129627,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,7.48632E-07,6.40441E-09,0.030547857,8.93522E-07
0.029510021,0.00108552,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.98216E-07,1.54095E-08,0.030595541,8.05648E-07
0.029797792,0.001117468,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.35878E-07,8.49843E-09,0.03091526,3.33922E-07
0.029366016,0.001075983,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.41713E-07,1.78681E-08,0.030441999,1.10485E-06
0.030722141,0.00128603,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.92437E-07,5.83314E-09,0.032008171,2.65277E-07
0.029312134,0.001215696,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,9.43485E-07,3.65E-11,0.03052783,9.31785E-07
0.02872014,0.001121759,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.44398E-06,7.7256E-09,0.0298419,2.72653E-06
0.028842926,0.00110054,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.07515E-06,1.1906E-08,0.029943466,2.40143E-06
0.030869961,0.001085758,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,3.43977E-07,1.53504E-08,0.031955719,2.13998E-07
0.037269115,0.001125097,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.87993E-05,7.14998E-09,0.038394213,4.76251E-05
0.02946806,0.001054525,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.64887E-07,2.40651E-08,0.030522585,9.41939E-07
0.028537989,0.001059771,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,3.04669E-06,2.24653E-08,0.029597759,3.59239E-06
0.028650999,0.001060486,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.66495E-06,2.22514E-08,0.029711485,3.17422E-06
0.029254913,0.001279116,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.05792E-06,4.82481E-09,0.030534029,9.19856E-07
0.028748989,0.001284122,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.35462E-06,5.54543E-09,0.030033112,2.13163E-06
0.029150009,0.00116086,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.28472E-06,2.38093E-09,0.030310869,1.39772E-06
0.029561043,0.001264572,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.21894E-07,3.01591E-09,0.030825615,4.45563E-07
0.030833006,0.00108242,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,3.01995E-07,1.61886E-08,0.031915426,1.78342E-07
0.029289961,0.001106501,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,9.87051E-07,1.06408E-08,0.030396461,1.20266E-06
0.029167175,0.001101971,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.2461E-06,1.15959E-08,0.030269146,1.49811E-06
0.029454947,0.001102209,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.86444E-07,1.15446E-08,0.030557156,8.7603E-07
0.029260874,0.00111413,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.04569E-06,9.12499E-09,0.030375004,1.25018E-06
0.030179024,0.001196861,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.09081E-08,1.63675E-10,0.031375885,1.37441E-08
0.034925938,0.001298666,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.15525E-05,7.92299E-09,0.036224604,2.23869E-05
0.029508114,0.001334429,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.0117E-07,1.55685E-08,0.030842543,4.23251E-07
0.030077934,0.001152754,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.2243E-08,3.23772E-09,0.031230688,6.88706E-08
0.029476166,0.001106262,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.51733E-07,1.069E-08,0.030582428,8.2936E-07
0.02994585,0.001074314,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.13984E-07,1.83171E-08,0.031020164,2.23687E-07
0.028960943,0.001390219,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.74906E-06,3.26033E-08,0.030351162,1.30407E-06
0.029326916,0.00120163,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,9.14987E-07,6.44033E-11,0.030528545,9.30405E-07
0.03251195,0.00132823,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.96614E-06,1.40601E-08,0.033840179,5.50869E-06
0.029206038,0.001353979,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.16085E-06,2.08295E-08,0.030560017,8.70682E-07
0.03452611,0.001250505,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.8E-05,1.66877E-09,0.035776615,1.83483E-05
0.029278994,0.0014503,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.00896E-06,5.79102E-08,0.030729294,5.83431E-07
0.02936101,0.001249313,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.50925E-07,1.5728E-09,0.030610323,7.79331E-07
0.029454947,0.001094341,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.86444E-07,1.32972E-08,0.030549288,8.9082E-07
0.029088974,0.001102686,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.42681E-06,1.14423E-08,0.03019166,1.6938E-06
0.02938199,0.001076221,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.12657E-07,1.78045E-08,0.030458212,1.07104E-06
0.03031683,0.001111984,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.11318E-09,9.53954E-09,0.031428814,4.13529E-09
0.029226065,0.001071215,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.1181E-06,1.91657E-08,0.030297279,1.43004E-06
0.032366037,0.001106977,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.33711E-06,1.05426E-08,0.033473015,3.91998E-06
0.029220104,0.001131296,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.13074E-06,6.14008E-09,0.0303514,1.30352E-06
,,,,,,,,,,,
,,,,,,,,,,,
Duration avg,call Average,,,,,,,std duration,std call time,avg_total,std_totaldev
0.030283465,0.001209655,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,0.003111023,0.000561769,0.03149312,0.003605718
